source,dest
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances/set-up-task-revenue-and-cost-defaults.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/project-finances/set-up-task-revenue-and-cost-defaults.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances/set-up-expense-types.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/project-finances/set-up-expense-types.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances/set-up-exchange-rates.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/project-finances/set-up-exchange-rates.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances/understand-performance-metrics.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/project-finances/understand-performance-metrics.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances/update-and-review-finances.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances-users/update-and-review-finances.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances/find-financial-information.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances-users/find-financial-information.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances/multiple-billing-rates.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/manage-work/project-finances-users/multiple-billing-rates.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/create-and-manage-users/create-an-individual-user-profile.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/create-and-manage-users/add-users-to-adobe-workfront.html?lang=en
https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/create-and-manage-users/add-users-in-bulk.html?lang=en,https://experienceleague.adobe.com/docs/workfront-learn/tutorials-workfront/administration-and-setup/create-and-manage-users/create-an-individual-user-profile.html?lang=en

